"value","uom","timestamp","sensor_path","node_vsn","latitude","longitude"
0,"ppm","2019-04-28T20:28:58","chemsense.o3.concentration","065",0,0
-0.00872,"ppm","2019-04-28T20:28:58","chemsense.no2.concentration","065",0,0
22.99,"C","2019-04-28T20:28:58","chemsense.lps25h.temperature","065",0,0
1015.87,"hPa","2019-04-28T20:28:58","chemsense.lps25h.pressure","065",0,0
-0.08207,"ppm","2019-04-28T20:28:58","chemsense.h2s.concentration","065",0,0
-0.72322,"ppm","2019-04-28T20:28:58","chemsense.co.concentration","065",0,0
19.86,"C","2019-04-28T20:28:58","chemsense.at3.temperature","065",0,0
19.35,"C","2019-04-28T20:28:58","chemsense.at2.temperature","065",0,0
18.96,"C","2019-04-28T20:28:58","chemsense.at1.temperature","065",0,0
18.66,"C","2019-04-28T20:28:58","chemsense.at0.temperature","065",0,0
25.97414,NA,"2019-04-28T20:28:58","alphasense.opc_n2.sampling_period","065",0,0
2.87425,NA,"2019-04-28T20:28:58","alphasense.opc_n2.sample_flow_rate","065",0,0
0,"μg/m^3","2019-04-28T20:28:58","alphasense.opc_n2.pm2_5","065",0,0
0,"μg/m^3","2019-04-28T20:28:58","alphasense.opc_n2.pm10","065",0,0
0,"μg/m^3","2019-04-28T20:28:58","alphasense.opc_n2.pm1","065",0,0
21.13,"C","2019-04-28T20:28:56","metsense.tsys01.temperature","064",0,0
0,"uW/cm^2","2019-04-28T20:28:56","metsense.tsl250rd.intensity","064",0,0
21,"C","2019-04-28T20:28:56","metsense.tmp112.temperature","064",0,0
56.72,"dB","2019-04-28T20:28:56","metsense.spv1840lr5h_b.intensity","064",0,0
21.55,"C","2019-04-28T20:28:56","metsense.pr103j2.temperature","064",0,0
28.32,"mg","2019-04-28T20:28:56","metsense.mma8452q.acceleration_z","064",0,0
-968.75,"mg","2019-04-28T20:28:56","metsense.mma8452q.acceleration_y","064",0,0
13.672,"mg","2019-04-28T20:28:56","metsense.mma8452q.acceleration_x","064",0,0
20.49,"C","2019-04-28T20:28:56","metsense.htu21d.temperature","064",0,0
16.32,"RH","2019-04-28T20:28:56","metsense.htu21d.humidity","064",0,0
43.5,"RH","2019-04-28T20:28:56","metsense.hih4030.humidity","064",0,0
48,"C","2019-04-28T20:28:56","metsense.bmp180.temperature","064",0,0
964.7,"hPa","2019-04-28T20:28:56","metsense.bmp180.pressure","064",0,0
1.533,"uW/cm^2","2019-04-28T20:28:56","lightsense.tsl260rd.intensity","064",0,0
1.396,"uW/cm^2","2019-04-28T20:28:56","lightsense.tsl250rd.intensity","064",0,0
30.62,"C","2019-04-28T20:28:56","lightsense.tmp421.temperature","064",0,0
0.402,"uW/cm^2","2019-04-28T20:28:56","lightsense.mlx75305.intensity","064",0,0
43.345,"uW/cm^2","2019-04-28T20:28:56","lightsense.ml8511.intensity","064",0,0
206.122,"mG","2019-04-28T20:28:56","lightsense.hmc5883l.magnetic_field_z","064",0,0
-298.182,"mG","2019-04-28T20:28:56","lightsense.hmc5883l.magnetic_field_y","064",0,0
-224.545,"mG","2019-04-28T20:28:56","lightsense.hmc5883l.magnetic_field_x","064",0,0
31.12,"C","2019-04-28T20:28:56","lightsense.hih6130.temperature","064",0,0
13.18,"RH","2019-04-28T20:28:56","lightsense.hih6130.humidity","064",0,0
0.322,"lux","2019-04-28T20:28:56","lightsense.apds_9006_020.intensity","064",0,0
0.29799,"ppm","2019-04-28T20:28:56","chemsense.so2.concentration","064",0,0
0.09779,"ppm","2019-04-28T20:28:56","chemsense.reducing_gases.concentration","064",0,0
0.76919,"ppm","2019-04-28T20:28:56","chemsense.oxidizing_gases.concentration","064",0,0
0,"ppm","2019-04-28T20:28:56","chemsense.o3.concentration","064",0,0
-0.00386,"ppm","2019-04-28T20:28:56","chemsense.no2.concentration","064",0,0
21.31,"C","2019-04-28T20:28:56","chemsense.lps25h.temperature","064",0,0
1019.23,"hPa","2019-04-28T20:28:56","chemsense.lps25h.pressure","064",0,0
-0.05155,"ppm","2019-04-28T20:28:56","chemsense.h2s.concentration","064",0,0
-1.22594,"ppm","2019-04-28T20:28:56","chemsense.co.concentration","064",0,0
20.38,"C","2019-04-28T20:28:56","chemsense.at3.temperature","064",0,0
19.61,"C","2019-04-28T20:28:56","chemsense.at2.temperature","064",0,0
18.78,"C","2019-04-28T20:28:56","chemsense.at1.temperature","064",0,0
18.44,"C","2019-04-28T20:28:56","chemsense.at0.temperature","064",0,0
24.96617,NA,"2019-04-28T20:28:56","alphasense.opc_n2.sampling_period","064",0,0
3.7,NA,"2019-04-28T20:28:56","alphasense.opc_n2.sample_flow_rate","064",0,0
0,"μg/m^3","2019-04-28T20:28:56","alphasense.opc_n2.pm2_5","064",0,0
0,"μg/m^3","2019-04-28T20:28:56","alphasense.opc_n2.pm10","064",0,0
0,"μg/m^3","2019-04-28T20:28:56","alphasense.opc_n2.pm1","064",0,0
11.85,"C","2019-04-28T20:28:56","metsense.tsys01.temperature","06B",-87.664343,41.786756
34.241,"uW/cm^2","2019-04-28T20:28:56","metsense.tsl250rd.intensity","06B",-87.664343,41.786756
11.62,"C","2019-04-28T20:28:56","metsense.tmp112.temperature","06B",-87.664343,41.786756
